race_id,furlong_times,corner1_order,corner2_order,corner3_order,corner4_order,pace_up_pos,bias_1corner,bias_2corner,bias_backstr,bias_3corner,bias_4corner,bias_straight,race_comment
202308030307,"12.2,10.9,11.5,12.2,12.1,12.9,,,,,,,,,,,,",,,"13(2,12)14,3(11,6)-(4,7)16(5,10)(1,15)8,9","13(2,12)(11,14)(3,6)(4,7)16,5(15,10)1,8,9",0.0,,,222,222,22222,22222,金曜の雨の影響で芝は重。フルゲートでの３歳上１勝クラス戦で、インヒズアイズが抜けた人気に。そのインヒズアイズが二の脚で先手、行き切って直線も脚色鈍らず後続を寄せ付けず。勝った逃げ馬を追い掛けた馬は直線で失速し、中団で促しつつの追走だったが、４角で内を突いて距離を稼いだアロットドリームが２着に上がる。後方追走のメイショウタイゲイが外から追い上げるも３着まで。
202308030308,",,,,,,,,,,,,,,,,,","2(5,7)(9,8)(3,4)(10,6)1,11,12","2,7(5,8)(9,4,6,1)(3,10)11,12","1,2(9,8)6,5(3,7,10)(4,11)12","1(2,9,8)6,5(3,10,11)-7,4,12",,,,,,,,障害コースは馬場状態良好なまま。若干バラついたスタート。スタート直後は７頭が横並びで進んで、徐々にナギサとメイショウハチクの２頭が並んでジワリ抜け出す。バンケットでジャンプの怪しい馬はいたが全馬無事通過。テーオーコンドルが先頭のナギサに並び掛け、メイショウハチクは後退。最後尾までそれほど差のない隊列で進行。２周目馬群の外をエイシンクリックが捲って先頭にまで並び掛け、３コーナーで交わして出る。４コーナー先頭のエイシンクリックに、真後ろからアサクサゲンキが押っ付けて迫る。直線は馬群の間を割ってエコロ
202308030309,"12.5,10.9,12.0,12.3,12.1,12.3,11.6,11.7,11.9,12.0,,,,,,,,","7(10,13)(6,11,16)-(9,15)-(1,2,14)12-4,5,3-8","7,10-(6,13)16,11(9,15)1(2,14)12-4,5,3,8","7(10,13,12)(6,15)9(11,14)1,2-16(4,5)(3,8)","(*7,13,12)15(6,10,9)(1,11)14,2,4,5(3,8)=16",4.0,222,222,222,222,22222,22222,芝は稍重。内はややボコボコの状態。多頭数での３歳上３勝クラスのハンデ戦で、唯一の３歳馬のミッキーゴージャスが人気に。マテンロウアレスが先手を主張して縦長の展開も、ペースはそれほど上がらず。３角手前でセントカメリアが捲り加減に動いてペースが上がる。中団追走の人気のミッキーゴージャスが、直線は馬場の中央に出して抜け出す。直線で内を突いた馬は伸びあぐねて、２、３着馬は馬場の外から伸びた馬。
202308030310,"7.2,11.2,11.6,12.9,12.4,12.9,12.8,12.6,13.3,13.0,,,,,,,,","(*2,7)5(1,8,15)(3,4,11)-6-10,9-16,14-13-12","(*2,7)(1,5)(8,15)(3,4)11,6,10-9(14,16)-13-12","2(7,5)(1,15,10)8(4,11)(3,6)9,16(14,13)-12","(2,7,*5,15)10,1(8,11)4(9,6)(3,14,16)13,12",6.0,222,222,222,222,22222,22222,ダートは第９レースの前に稍重に回復も、脚抜きの良い状態。フルゲートでの３歳上３勝クラス戦で３歳馬が人気に。内からレッドエランドールが先手も、各馬が追い掛けてやや前の速い展開に。４角で中団の馬が外から追い上げるも、仕掛けを遅らせたゼットリアンが直線で馬場の外から突き抜ける。先行馬は苦しくなり、後方追走のイーサンバーニング、コパノニコルソンが外から脚を伸ばして馬券圏内に。
202308030311,"12.3,11.0,11.7,12.4,12.1,11.9,11.2,11.9,,,,,,,,,,",,,"(*5,6)(2,4,7)(1,8,10)(9,11)3","(*5,6)(2,4,7)(1,8,10,11)-(9,3)",2.0,,,222,222,33222,33222,芝は稍重で緩い状態。落ち着いた頭数での２歳のＧⅡ戦で人気は割れ加減。メイショウサチダケがハナ。好位の内を追走したジャンタルマンタルが直線も内を突いて弾けて快勝。好発から中団に控えたエンヤラヴフェイスがジリジリと伸びて２着に。人気の１頭のダノンキラウェアは勝ち馬と同じような位置にいたが直線は追われて伸びず。外国人騎手騎乗で人気を集めた７枠２頭は勝負所の反応が鈍く、直線も追い上げられず。
202308030312,"12.0,11.4,11.3,11.3,11.9,11.5,11.8,,,,,,,,,,,",,,"9-11,12(3,17)(10,6,16)(1,5,2)8(7,14)(4,13,18)15","9-11(3,12)(17,16)(1,10,6)(5,2)(7,8)(4,14)(15,13)18",0.0,,,222,222,33222,33222,芝は稍重で緩い状態。フルゲートでの３歳上２勝クラス戦で人気は上位３頭に。シロンが二の脚で先手も、トップキャストが掛かり加減にハナに立つ。シロンは無理に競らずに２番手に収まり、直線は馬場中央に出して早め先頭で押し切る。勝ち馬を見ながらだったレッドヒルシューズは直線で前を追うもジリジリとしか差は詰まらず。人気のケイデンシーマークも直線で前を追うも位置取りの差で届かず。
202303030401,"7.2,11.5,12.0,13.0,12.9,12.7,12.9,13.2,13.4,,,,,,,,,","(*13,14)4(3,9)2,1,11,12-15,6(7,8)10-5","(*13,14)(4,9)(3,2)-(12,1)-11-(6,15)(7,8)10-5","(*14,2)(4,9)3(11,15)(13,1,8)(12,6)(7,10)5","(*14,2)-9(4,3)-15,8(11,6)-5(1,12,10)7,13",0.0,222,222,113,113,11333,11133,パサパサに乾いて砂煙上がり、少々時計掛かる馬場。横並びで揃ったように見えたが、半数近くが出遅れた。内枠４頭が出足は良かったが、外から挽回しブラーヴォジャパンが１コーナーで先手を奪い、マイネルディレクトが並び掛ける。２コーナーを過ぎて馬群の外をアルデドゥオーモが盛り返してきて、ブラーヴォジャパンが早々に脱落。後続も結構追走に苦労するペースで、アルデドゥオーモとマイネルディレクトが後続を引き離して直線に向き、アルデドゥオーモが抜け出す。好位からキミハスコールが追いかけてきたが届かず、最後ゴール前でキ
202303030402,"12.0,11.2,11.3,12.6,12.8,12.6,12.3,12.6,12.7,13.0,,,,,,,,","(*8,16)(7,9)-4,12,15,3(1,5)-(2,14)-11,6,13,10","(*8,16)(7,9)(4,12)15,3,5,1(2,14)11(6,13)-10","(*8,16)(7,9,12)(4,15)(3,5,14)(1,13,11)(2,6,10)","(*8,16)12(7,15)(4,14)(9,11)(5,13)(3,10)(1,6)-2",0.0,442,442,442,442,44422,44422,内ラチ沿いはかなり荒れてきて、非常に時計・上がりが掛かる状況。バラついたスタート。大外のバイデンテソーロが行き脚良かったが、真ん中から押してエクセルゴールドが先手を奪う。最初結構競り合った影響で、思ったよりもペースが速くなって隊列も全体に縦に伸びる。１０００ｍ通過１分を切るペースで運ぶが、途中から先行勢もみな疲れてきた様子。３コーナー過ぎで外からキタノマキシムとコンテナワールドが接近。直線に向いて逃げる２頭の足が止まり、キタノマキシムが抜け出す構えだったが、大外を回ってマイネルレグルスが目を惹く
202303030403,"7.0,11.7,12.7,13.6,13.0,12.3,12.2,12.3,12.8,,,,,,,,,","5,6(2,4,11)3(7,12)(1,8,9)(10,13)","(*5,6)(2,4,11)3(7,12)(1,9)8,13,10","9(6,13)(5,4,11)(2,3,8)(12,7)(1,10)","9,6,13(5,4)(3,11)8,1(2,7)10",5.0,222,222,113,113,11333,11133,パサパサに乾いて砂煙上がり、少々時計掛かる馬場。比較的横並びで揃ったスタート。内から押してオーサムサンライズがサッと先手を奪い、すぐにペースダウン。２番手にナックダンスが続く。最初のコーナーでだいぶゆったり運んでいたが、向正面でピッチパーフェクトが一気に捲って先頭に躍り出る。続いてリキサンハートが２番手集団の外に接近し、一気にペースが上がる。先頭のピッチパーフェクトにナックダンスが食らいつくが、直線で抵抗しきれない。粘るピッチパーフェクト、しかしゴール前で馬場の外をオースミリンとアルムエアフォル
202303030404,",,,,,,,,,,,,,,,,,","5(7,10,11,4)8(1,9)-2,6-3","(*5,4)(7,11)10(8,9)1=2-6=3","5,9,8(7,10)(4,11)=1-2=6=3","5-(9,8)-7-(10,11)4-1=2=6=3",,,,,,,,内ラチ沿いはかなり荒れてきて、非常に時計・上がりが掛かる状況。バラついたスタート。好スタートを決めたガイフウカイセイがジワッと抜け出し、最初の障害を先頭で飛越。２番手にヴラディアが一度は近づくが、襷で若干後退。襷を過ぎて捲ってきたユーカリグニーが好位勢を押しのけ、軽く渋滞が発生。２周目向正面で２番手浮上のユーカリグニーが飛越一息で後退、続いて浮上したカイザーバローズも３コーナーで先頭のガイフウカイセイに追い縋れなくなる。４コーナーで進出してきたヴェイルネビュラが最終障害で先頭に迫り、手応え良く最
202303030405,",,,,,,,,,,,,,,,,,","4(6,9,3)1,7-(5,8)-2-10","(*4,3)6,9(7,1)-8,5-2=10","4,3(6,7,9)1,8=2,5=10","1(4,3)9(6,7)8-2=5-10",,,,,,,,内ラチ沿いはかなり荒れてきて、非常に時計・上がりが掛かる状況。バラついたスタート。クラウンセトとテイエムクロマルが並んで先頭争いを繰り広げ、最初の障害を先に飛越したのはテイエムクロマル。２番手クラウンセトが、離されはしたが再度バンケットで差を詰める。２周目に入っても結構ゆったりしたペースで進行。３コーナーで馬群の外をスカイテラスが一気に捲って出てきて、直線の障害を先頭で飛越。好位勢を捌いて内から脚を伸ばしたトーセンオリジンが猛然と迫るが、スカイテラスが最後まで押し切った。２着トーセンオリジン、３
202303030406,"12.9,12.4,13.0,13.4,13.8,14.3,14.6,12.5,12.4,12.5,12.5,12.8,,,,,,","10,2-3,6(4,1)(9,7)(8,5)","(*10,2)1(3,6)(4,7)(9,8,5)","(*10,1)2(3,6)(8,7)(9,4,5)","(*10,1)(3,2,6)8(9,4)7,5",5.0,222,222,113,113,11333,11133,パサパサに乾いて砂煙上がり、少々時計掛かる馬場。ややバラついたスタート。大外のスライスヘリテージが強気に先頭に出て、２番手にボンベールが続く。序盤は２頭が後続を大きく引き離してリード、スタンド前で張先頭がペースダウンして徐々に後続が差を詰めてくる。２周目向正面で後続が前の２頭に追い付くと、外からハガネが一気に捲って先頭に出る。再度内から突っ張るスライスヘリテージ。３コーナーで再度進出してきたボンベール、その外にスターグロウが迫る。直線に向いて若干抜け出してきたボンベールの内を、マコトヴィクラント
202303030407,"12.3,10.6,11.5,12.0,12.0,12.2,,,,,,,,,,,,",,,"2,5(7,11)14(6,10)9(3,8,13)(1,4,15)12","2,5(7,11)14(6,10)9(3,13,12)(8,4)(1,15)",0.0,,,442,442,44422,44422,内ラチ沿いはかなり荒れてきて、非常に時計・上がりが掛かる状況。ややバラついたスタート。外からシルヴァーゴーストが若干態勢有利だったが、追っ付けて内の２頭が突っ張って出る。ラチ沿いスカプラリオとバレンシウスシチーが主張し、スカプラリオが先頭に出る。直線入口に向いてもこの２頭が先団で耐えていたが、最後まで後続との１馬身差をリードしたままで、スカプラリオが見事に押し切った。２着もバシレウスシチーが入線。３着は内を進んで伸びたアポロルタが僅かに優位。
202303030408,"12.7,11.0,12.7,12.7,12.2,11.8,12.1,12.3,12.2,,,,,,,,,","9(8,11)3,6,10,1(2,4,5)-7","9,8(3,11)6(1,10)(2,4)5,7","9(8,11)(3,6)(1,4,10)2,5,7","9(8,6)(3,11)(4,10,5)(1,2,7)",5.0,442,442,442,442,44422,44422,内ラチ沿いはかなり荒れてきて、非常に時計・上がりが掛かる状況。ややバラついたスタート。外から促してマイレーヌが先手を奪い、２番手にシャイニーゼネラルが続く。あまり全体で差のない隊列、２コーナーでだいぶペースを落とす。馬群の外を徐々にイヴニングスターが押し上げてきて早めのスパート、他馬も仕掛けて４コーナー途中で馬群が外に広がる。横並びからの全馬同時の追い比べになり、イヴニングスターの外を回ってきたディープグラビティと、最後尾待機のダイバリオンが伸び脚鋭い。最後は２頭の馬体を併せての叩き合いになり、
202303030409,"12.1,10.4,11.3,11.9,11.9,12.8,,,,,,,,,,,,",,,"(*15,7,8)(4,2,5)10,14,1(9,12)3,13,11,6","15(8,5)(4,2)(7,14)(1,9,10)(3,13,12)11-6",0.0,,,442,442,44422,44422,内ラチ沿いはかなり荒れてきて、非常に時計・上がりが掛かる状況。ややバラついたスタート。大外のクールベイビーが強気に張ってきて、一旦譲ってニシノオウジョとマーゴットファブが２番手で続く。途中からクリスアーサーが先頭に並び掛け、直線入口で抜け出す。先行勢がバタバタになってほぼ止まる中、外から真っ先にエトヴプレが浮上。抜け出したクリスアーサーにジワジワと迫り、ゴール寸前でエトヴプレの首が先に下がった。クリスアーサーは最後フラついた分惜敗２着。馬場の外を通って猛然と追い込んできたヴェルトラウムが３着。だ
202303030410,"6.8,11.3,12.0,12.8,12.4,12.0,12.4,12.6,12.9,,,,,,,,,","(*8,10)(4,15)(12,11)(3,13)(1,7)14(6,9,5)2","8(10,15)4(12,11)(3,13)7,1,14,6(9,5)2","(*8,10)15(4,12,7)11(3,13,14)1(6,9,5)2","(*8,10)(12,15,7)(4,14)(13,11)3(1,9)6,5,2",0.0,222,222,113,113,11333,11133,パサパサに乾いて砂煙上がり、少々時計掛かる馬場。比較的横並びで揃ったスタートも、外枠の馬が多数出遅れ。真ん中から押してスマートアリエル、トップスターサンの２頭が抜け出し、１コーナーで併走。早めにシェットランドが先行する２頭に並び掛け、向正面でも緩められず。後続もどんどん仕掛けて動き、４コーナーで外からサンライズジャストとメイクザビートも押し上げてきて、馬群が横に広がっての追い比べ。直線でメイクザビートがやや優勢、内を捌いてメイショウコバトが迫る。サンライズジャストも大外を回って最後迫ったが、メイ
202303030411,"12.1,11.2,11.3,12.5,12.4,12.3,12.2,12.3,12.2,12.4,,,,,,,,","4-(5,16)(13,14)(8,10)(3,12)9(1,6)(2,7)-11","4-(5,16)(13,14)(8,10)(3,12)9,1,6(2,7)-11","4,16(5,14)(13,10)8(3,12,6)(9,7)(1,2)11","4,16(5,14,6)(13,10,7)(1,8)(3,2,11)12,9",0.0,442,442,442,442,44422,44422,内ラチ沿いはかなり荒れてきて、非常に時計・上がりが掛かる状況。ややバラついたスタート。５頭ほどが先行争いに参加し、内から押してテーオーシリウスが何とか先手を奪う。２番手にユニコーンライオンとシルトホルンが並んで続く。隊列は縦長、結構速いペースで進行。３コーナー過ぎで後続が早くも外から押し上げてきて、４コーナーで早くも馬群が横に広がる。外を真っ先に追い上げてきたホウオウエミーズが、直線で逃げるテーオーシリウスを捉えて抜け出す。その外からダンディズムが猛然と追い込んできて、２頭が熾烈な叩き合いを演じ
