jockey_code,register_del_flag,register_del_date,jockey_name,jockey_kana,jockey_name_short,area_code,area_name,birthday,first_ride_year,apprentice_class,stable_code,jockey_comment,comment_date,year_leading,year_turf_wr,year_special_w,last_leading,last_turf_wr,last_special_w,data_date,year_turf_1st,year_turf_2nd,year_turf_3rd,year_turf_out,year_dirt_1st,year_dirt_2nd,year_dirt_3rd,year_dirt_out,last_turf_1st,last_turf_2nd,last_turf_3rd,last_turf_out,last_dirt_1st,last_dirt_2nd,last_dirt_3rd,last_dirt_out,total_turf_1st,total_turf_2nd,total_turf_3rd,total_turf_out,total_dirt_1st,total_dirt_2nd,total_dirt_3rd,total_dirt_out
30448,0,20120204,杉村一樹,スギムラ　カズキ,杉村一,3,荒尾,19780319,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30449,0,20050911,小林靖幸,コバヤシ　ヤスユキ,小林靖,3,北海,19790607,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30450,0,20150105,石崎駿,イシザキ　シユン,石崎駿,3,船橋,19830928,2015,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30451,1,20080510,三野孝徳,ミノ　タカノリ,三野孝,3,兵庫,19611105,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30452,0,20060625,野澤憲彦,ノザワ　ノリヒコ,野澤憲,3,船橋,19740712,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30453,1,20031129,細川勉,ホソカワ　ツトム,細川勉,3,浦和,19670927,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30454,0,20060716,後藤孝鎮,ゴトウ　ユキヤス,後藤孝,3,荒尾,19811028,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30455,0,20180311,大山真吾,オオヤマ　シンゴ,大山真,3,兵庫,19840214,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30456,0,20110703,山崎誠士,ヤマザキ　セイジ,山崎誠,3,川崎,19840729,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30457,1,00000000,草地保隆,クサチ　ヤスタカ,草地保,3,岩手,19730122,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30458,0,20040606,大原浩司,オオハラ　ヒロシ,大原浩,3,笠松,19800304,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30459,0,20060128,中留伸治,ナカドメ　シンジ,中留伸,3,荒尾,19830604,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30460,0,20221211,大畑雅章,オオハタ　マサアキ,大畑雅,3,愛知,19831212,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30461,0,20060722,亀井洋司,カメイ　ヨウジ,亀井洋,3,北海,19810103,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30462,1,20051203,谷川真生,タニガワ　マオ,谷川真,3,兵庫,19770321,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30463,0,20260308,矢野貴之,ヤノ　タカユキ,矢野貴,3,大井,19840803,2026,0,,,,,0.0,0.0,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30464,0,20090301,高馬元紘,コウマ　モトヒロ,高馬元,3,兵庫,19770301,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30465,0,20080713,陶文峰,トウ　ブンホウ,陶文峰,3,岩手,19801016,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30466,0,20141228,尾島徹,オジマ　トオル,尾島徹,3,愛知,19840323,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30467,1,20050529,清家義徳,セイケ　ヨシノリ,清家義,3,愛知,19820713,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30468,0,00000000,戸崎圭太,トサキ　ケイタ,戸崎圭,1,,19800708,2013,0,10421,かつてのアンカツのように追える騎手,20070723,2.0,8.0,2.0,1.0,37.0,9.0,20260328,,,,,,,,,132.0,127.0,82.0,464.0,,,,,,,,,,,,
30469,1,20051119,徳留康豊,トクドメ　ヤストヨ,徳留康,3,金沢,19591105,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30470,1,20051001,笹木美典,ササキ　ミノリ,笹木美,3,北海,19820505,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30471,0,20241103,岩橋勇二,イワハシ　ユウジ,岩橋勇,3,北海,19830420,2024,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30472,0,20250511,吉村智洋,ヨシムラ　トモヒロ,吉村智,3,兵庫,19841226,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30473,0,20140202,坂井英光,サカイ　ヒデミツ,坂井英,3,大井,19750411,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30474,0,20080803,吉留孝司,ヨシドメ　コウシ,吉留孝,3,荒尾,19690206,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30475,1,20060225,湯前良人,ユノマエ　ヨシト,湯前良,3,笠松,19770407,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30476,0,20241208,和田譲治,ワダ　ジョウジ,和田譲,3,大井,19840211,2024,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30477,0,20060326,江川伸幸,エガワ　ノブユキ,江川伸,3,船橋,19830512,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30478,1,20060506,納谷和玖,ナヤ　カズヒサ,納谷和,3,大井,19731122,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30479,0,20130511,板野央,イタノ　ヒサシ,板野央,3,兵庫,19820323,2013,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30480,0,20250727,御神本訓史,ミカモト　ノリフミ,御神本,3,大井,19810825,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30481,1,20060520,山本茜,ヤマモト　アカネ,山本茜,3,愛知,19830826,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30482,0,20201212,筒井勇介,ツツイ　ユウスケ,筒井勇,3,笠松,19830314,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30483,0,20100530,柏木健宏,カシワギ　タケヒロ,柏木健,3,大井,19810508,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30484,0,20060709,中西達也,ナカニシ　タツヤ,中西達,3,高知,19691213,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30485,0,20250831,桑村真明,クワムラ　マサアキ,桑村真,3,北海,19870326,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30486,1,20060909,三井健一,ミツイ　ケンイチ,三井健,3,北海,19740426,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30487,0,20170903,伊藤千尋,イトウ　チヒロ,伊藤千,3,北海,19850910,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30488,0,20070107,林陽介,ハヤシ　ヨウスケ,林陽介,3,荒尾,19820315,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30489,1,20070318,山田順一,ヤマダ　ジユンイチ,山田順,3,笠松,19860925,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30490,1,00000000,削除１,削除１,未　定,3,,00000000,0,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30491,1,00000000,削除２,削除２,未　定,3,,00000000,0,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30492,1,00000000,削除３,削除３,未　定,3,,00000000,0,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30493,1,00000000,削除４,削除４,未　定,3,,00000000,0,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30494,1,00000000,削除５,削除５,未　定,3,,00000000,0,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30495,1,00000000,削除６,削除６,未　定,3,,00000000,0,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30496,1,00000000,削除７,削除７,未　定,3,,00000000,0,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30497,1,00000000,削除８,削除８,未　定,3,,00000000,0,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30498,1,00000000,削除９,削除９,未　定,3,,00000000,0,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30499,0,20111010,倉兼育康,クラカネ　イクヤス,倉兼育,3,高知,19751110,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30500,1,20070527,松浦聡志,マツウラ　サトシ,松浦聡,3,兵庫,19780220,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30501,0,20220130,真島大輔,マシマ　ダイスケ,真島大,3,大井,19830708,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30502,1,20090207,阪上忠匡,サカウエ　タダマサ,阪上忠,3,笠松,19831215,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30503,1,20070610,的場直之,マトバ　ナオユキ,的場直,3,大井,19770627,2007,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30504,0,20080224,田中力,タナカ　ツトム,田中力,3,船橋,19820818,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30505,0,00000000,岡田祥嗣,オカダ　ヨシツグ,岡田祥,2,,19711016,2013,0,,,,68.0,0.0,0.0,76.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30506,1,20090125,花本正三,ハナモト　ショウゾウ,花本正,3,笠松,19630103,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30507,0,20091122,村島俊策,ムラシマ　シュンサク,村島俊,3,荒尾,19820112,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30508,0,20180303,柿原翔,カキハラ　ショウ,柿原翔,3,愛知,19850401,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30509,0,20180826,菅原俊吏,スガワラ　シユンリ,菅原俊,3,岩手,19810428,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30510,0,20250824,本田正重,ホンダ　マサシゲ,本田正,3,船橋,19880305,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30511,0,20201212,川島正太郎,カワシマ　ショウタロウ,川島正,3,船橋,19901026,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30512,0,20251018,山本聡哉,ヤマモト　トシヤ,山本聡,3,岩手,19880130,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30513,0,20170520,吉井友彦,ヨシイ　トモヒコ,吉井友,3,笠松,19831116,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30514,0,20100731,沢田龍哉,サワダ　リョウヤ,沢田龍,3,船橋,19910309,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30515,0,20160313,町田直希,マチダ　ナオキ,町田直,3,川崎,19880316,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30516,0,20200829,田中純,タナカ　ジユン,田中純,3,荒尾,19860305,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30517,0,20110731,西村栄喜,ニシムラ　エイキ,西村栄,3,荒尾,19750929,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30518,1,20100807,竹田吉秀,タケダ　ヨシヒデ,竹田吉,3,愛知,19860516,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30519,0,20100814,林幻,ハヤシ　ゲン,林　幻,3,船橋,19831124,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30520,0,20101211,大坪慎,オオツボ　マコト,大坪慎,3,岩手,19780612,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30521,0,20101121,高橋悠里,タカハシ　ユウリ,高橋悠,3,岩手,19870414,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30522,0,20120226,竹村達也,タケムラ　タツヤ,竹村達,3,兵庫,19830301,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30523,0,20110528,畑中信司,ハタナカ　シンジ,畑中信,3,金沢,19800918,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30524,0,20120826,黒澤愛斗,クロサワ　マナト,黒澤愛,3,北海,19870325,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30525,0,20240720,石川慎将,イシカワ　シンスケ,石川慎,3,佐賀,19841213,2024,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30526,0,20111010,斎藤雄一,サイトウ　ユウイチ,斎藤雄,3,岩手,19840915,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30527,1,20120520,坂本和也,サカモト　カズヤ,坂本和,3,兵庫,19731018,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30528,0,20230211,本橋孝太,モトハシ　コウタ,本橋孝,3,船橋,19881129,2023,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30529,0,20160612,今井貴大,イマイ　タカヒロ,今井貴,3,愛知,19890208,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30530,0,20120805,山本政聡,ヤマモト　マサトシ,山本政,3,岩手,19850628,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30531,0,20220827,田中直人,タナカ　ナオヒト,田中直,3,佐賀,19890702,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30532,0,20250830,阿部龍,アベ　リュウ,阿部龍,3,北海,19950320,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30533,0,20121216,郷間勇太,ゴウマ　ユウタ,郷間勇,3,川崎,19880902,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30534,1,20130518,佐藤裕太,サトウ　ユウタ,佐藤裕,3,船橋,19750706,2013,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30535,0,20230813,山下裕貴,ヤマシタ　ヒロキ,山下裕,3,佐賀,19840924,2023,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30536,0,20230903,松井伸也,マツイ　シンヤ,松井伸,3,北海,19850115,2023,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30537,0,20160319,藤田弘治,フジタ　コウジ,藤田弘,3,金沢,19800601,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30538,0,20140308,別府真衣,ベツプ　マイ,別府真,3,高知,19871208,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30539,0,20140309,有年淳,アリトシ　ジユン,有年淳,3,大井,19841119,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30540,0,20140316,島崎和也,シマザキ　カズナリ,島崎和,3,笠松,19850913,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30541,0,20190901,阪野学,バンノ　ガク,阪野学,3,北海,19880521,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30542,0,20200223,藤原幹生,フジワラ　ミキオ,藤原幹,3,笠松,19810420,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30543,0,20150712,池田敏樹,イケダ　トシキ,池田敏,3,笠松,19840729,2015,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30544,0,20260315,笹川翼,ササガワ　ツバサ,笹川翼,3,大井,19940717,2026,0,,,,,0.0,0.0,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30545,0,20170902,井上幹太,イノウエ　カンタ,井上幹,3,北海,19931202,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30546,1,20240229,藤井勘一郎,フジイ　カンイチロウ,藤井勘,2,北海,19831231,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30547,0,20220612,杉浦健太,スギウラ　ケンタ,杉浦健,3,兵庫,19921104,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30548,0,20250830,石川倭,イシカワ　ヤマト,石川倭,3,北海,19950410,2025,0,,,,,,,,1.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30549,0,20160828,永森大智,ナガモリ　タイチ,永森大,3,高知,19861108,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30550,0,20161211,早田功駿,ハヤタ　コウシュン,早田功,3,大井,19900109,2016,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30551,0,20170506,達城龍次,タツシロ　リュウジ,達城龍,3,大井,19781219,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30552,0,20170827,中野省吾,ナカノ　ショウゴ,中野省,3,船橋,19911101,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30553,0,20190309,高松亮,タカマツ　リョウ,高松亮,3,岩手,19860630,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30554,0,20190323,山田祥雄,ヤマダ　サチオ,山田祥,3,愛知,19850118,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30555,0,20170819,田野豊三,タノ　トヨカズ,田野豊,3,北海,19921108,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30556,0,20250629,山本咲希到,ヤマモト　サキト,山本咲,3,北海,19961116,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30557,0,20200823,竹吉徹,タケヨシ　トオル,竹吉徹,3,佐賀,19880718,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30558,0,20171216,張田昂,ハリタ　アキラ,張田昂,3,船橋,19871101,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30559,0,20240413,鈴木祐,スズキ　ユウ,鈴木祐,3,岩手,19950607,2024,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30560,0,20171228,保園翔也,ホゾノ　ショウヤ,保園翔,3,浦和,19951211,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30561,0,20191228,臼井健太郎,ウスイ　ケンタロウ,臼井健,3,船橋,19970114,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30562,0,20191228,中越琉世,ナカゴシ　リュウセイ,中越琉,3,川崎,19980510,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30563,0,20171228,栗原大河,クリハラ　タイガ,栗原大,3,金沢,19980320,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30564,0,20250810,加藤聡一,カトウ　ソウイチ,加藤聡,3,愛知,19951111,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30565,0,20251214,渡辺竜也,ワタナベ　タツヤ,渡辺竜,3,笠松,20000308,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30566,0,20181228,藤田凌,フジタ　リョウ,藤田凌,3,大井,19991008,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30567,0,20171228,小林凌,コバヤシ　リョウ,小林凌,3,岩手,19961002,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30568,0,20191228,赤津和希,アカツ　カズキ,赤津和,3,浦和,20000322,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30569,0,20260131,岡村健司,オカムラ　ケンジ,岡村健,3,佐賀,19960302,2026,0,,,,,0.0,0.0,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30570,0,20260315,桜井光輔,サクライ　コウスケ,桜井光,3,川崎,19990426,2026,0,,,,,0.0,0.0,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30571,0,20181228,木村直輝,キムラ　ナオキ,木村直,3,岩手,19970315,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30572,0,20171228,山口以和,ヤマグチ　モチカズ,山口以,3,佐賀,19970921,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30573,0,20250302,大柿一真,オオカキ　カズマ,大柿一,3,兵庫,19900106,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30574,0,20250927,菅原辰徳,スガワラ　タツノリ,菅原辰,3,岩手,19930128,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30575,0,20181104,佐原秀泰,サハラ　ヒデヤ,佐原秀,3,高知,19790715,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30576,1,20190211,瀧川寿希也,タキガワ　ジュキヤ,瀧川寿,3,川崎,19950802,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30577,0,20251214,落合玄太,オチアイ　ゲンタ,落合玄,3,北海,19980404,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30578,0,20231223,長谷部駿弥,ハセベ　シュンヤ,長谷部,3,兵庫,19990421,2023,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30579,0,20220717,松木大地,マツキ　ダイチ,松木大,3,兵庫,19950311,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30580,0,20201226,吉井章,ヨシイ　ショウ,吉井章,3,大井,20010326,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30581,0,20201226,石堂響,イシドウ　ヒビキ,石堂響,3,兵庫,19990629,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30582,0,20191228,岩本怜,イワモト　レイ,岩本怜,3,岩手,20010328,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30583,0,20240720,出水拓人,デミズ　タクト,出水拓,3,佐賀,20001206,2024,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30584,0,20181228,水野翔,ミズノ　カケル,水野翔,3,笠松,19970329,2018,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30585,0,20190316,山田雄大,ヤマダ　ユウタ,山田雄,3,兵庫,19901217,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30586,0,20200830,小松丈二,コマツ　ジョウジ,小松丈,3,佐賀,19841124,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30587,0,20191222,山下雅之,ヤマシタ　マサユキ,山下雅,3,笠松,19831028,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30588,0,20211228,木本直,キモト　ナオ,木本直,3,兵庫,20000108,2021,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30589,0,20191228,藤本現暉,フジモト　ゲンキ,藤本現,3,大井,19971106,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30590,0,20191228,塚本涼人,ツカモト　リョウト,塚本涼,3,岩手,20010928,2019,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30591,0,20250830,小野楓馬,オノ　フウマ,小野楓,3,北海,20000223,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30592,0,20231216,大木天翔,オオキ　カケル,大木天,3,大井,20000203,2023,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30593,0,20231216,仲原大生,ナカハラ　タイセイ,仲原大,3,大井,20000204,2023,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30594,0,20251220,福原杏,フクハラ　マイ,福原杏,3,浦和,20010125,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30595,0,20250720,鴨宮祥行,カモミヤ　ヨシキ,鴨宮祥,3,兵庫,19931102,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30596,0,20251115,山中悠希,ヤマナカ　ユウキ,山中悠,3,船橋,19940824,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30597,0,20211228,池谷匠翔,イケタニ　タクト,池谷匠,3,川崎,20020310,2021,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30598,0,20201226,塚本雄大,ツカモト　ユウダイ,塚本雄,3,高知,19981018,2020,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30599,0,20250719,金山昇馬,カナヤマ　ショウマ,金山昇,3,佐賀,20020331,2025,0,,,,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30600,0,20221217,細川智史,ホソカワ　サトシ,細川智,3,愛知,19990626,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30601,0,20231216,兼子千央,カネコ　チヒロ,兼子千,3,金沢,20000729,2023,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30602,0,20211228,魚住謙心,ウオズミ　ケンシン,魚住謙,3,金沢,20030228,2021,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30603,0,20231216,岡遼太郎,オカ　リョウタロウ,岡遼太,3,高知,20030627,2023,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30604,0,20221217,木間塚龍馬,キマツカ　リョウマ,木間塚,3,船橋,20031108,2022,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30605,0,20211228,篠谷葵,シノヤ　アオイ,篠谷葵,3,船橋,20020529,2021,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30606,0,20260301,飛田愛斗,ヒダ　マナト,飛田愛,3,佐賀,20020801,2026,0,,,,,0.0,0.0,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30607,0,20211228,古岡勇樹,フルオカ　ユウキ,古岡勇,3,川崎,20001024,2021,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
